utterance_id,text,label,split,Dialogue_ID,Utterance_ID,audio_path,video_embedding_path,state_path,has_text,has_audio,has_video,state_source
d707_u0,Oh whoa-whoa-whoa!,angry,train,707,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt0.npy,data/processed/MELD_state_embeddings_fixed\d707_u0.npy,True,True,False,text_audio
d707_u1,"Wait a minute, open up your hand; let me take a look.",neutral,train,707,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt1.npy,data/processed/MELD_state_embeddings_fixed\d707_u1.npy,True,True,False,text_audio
d707_u2,Quarter.,neutral,train,707,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt2.npy,data/processed/MELD_state_embeddings_fixed\d707_u2.npy,True,True,False,text_audio
d707_u3,Dime.,neutral,train,707,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt3.npy,data/processed/MELD_state_embeddings_fixed\d707_u3.npy,True,True,False,text_audio
d707_u4,Lint?,neutral,train,707,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt4.npy,data/processed/MELD_state_embeddings_fixed\d707_u4.npy,True,True,False,text_audio
d707_u5,Not interested in that.,neutral,train,707,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt5.npy,data/processed/MELD_state_embeddings_fixed\d707_u5.npy,True,True,False,text_audio
d707_u6,What's this?,neutral,train,707,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt6.npy,data/processed/MELD_state_embeddings_fixed\d707_u6.npy,True,True,False,text_audio
d707_u7,A Canadian coin?,neutral,train,707,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt7.npy,data/processed/MELD_state_embeddings_fixed\d707_u7.npy,True,True,False,text_audio
d707_u10,No drinks near the bucket!,angry,train,707,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt10.npy,data/processed/MELD_state_embeddings_fixed\d707_u10.npy,True,True,False,text_audio
d707_u11,Set it down over there and then you can make a contribution!,angry,train,707,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt11.npy,data/processed/MELD_state_embeddings_fixed\d707_u11.npy,True,True,False,text_audio
d707_u12,And you can leave the hurt bunny look over there too!,angry,train,707,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt12.npy,data/processed/MELD_state_embeddings_fixed\d707_u12.npy,True,True,False,text_audio
d707_u13,Hi Bob!,happy,train,707,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt13.npy,data/processed/MELD_state_embeddings_fixed\d707_u13.npy,True,True,False,text_audio
d707_u14,I thought I told you to get outta here!,angry,train,707,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt14.npy,data/processed/MELD_state_embeddings_fixed\d707_u14.npy,True,True,False,text_audio
d707_u15,"Uh, Phoebe we've been getting complaints and uh, we're gonna move you to a less high-profile spot.",neutral,train,707,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia707_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia707_utt15.npy,data/processed/MELD_state_embeddings_fixed\d707_u15.npy,True,True,False,text_audio
d708_u0,"Well, because we thought you knew!! It’s so obvious! God, that would be like telling Monica, ""Hey, you like things clean.""",neutral,train,708,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia708_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia708_utt0.npy,data/processed/MELD_state_embeddings_fixed\d708_u0.npy,True,True,False,text_audio
d709_u0,Hey Joe! You wanna shoot some hoops?,happy,train,709,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia709_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia709_utt0.npy,data/processed/MELD_state_embeddings_fixed\d709_u0.npy,True,True,False,text_audio
d709_u1,"Oh no, I can’t go. I’m practicing; I got an audition to be the host of a new game show.",happy,train,709,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia709_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia709_utt1.npy,data/processed/MELD_state_embeddings_fixed\d709_u1.npy,True,True,False,text_audio
d710_u0,Oh cool!,happy,train,710,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia710_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia710_utt0.npy,data/processed/MELD_state_embeddings_fixed\d710_u0.npy,True,True,False,text_audio
d711_u0,That’s great.,happy,train,711,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia711_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia711_utt0.npy,data/processed/MELD_state_embeddings_fixed\d711_u0.npy,True,True,False,text_audio
d712_u0,"Yeah-yeah, and if I get it by day I’ll  Dr. Drake Remoray, but by night I’ll be  Joey Trrrribbiani!",happy,train,712,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt0.npy,data/processed/MELD_state_embeddings_fixed\d712_u0.npy,True,True,False,text_audio
d712_u1,You’ll be perfect for this! That’s already your name!,happy,train,712,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt1.npy,data/processed/MELD_state_embeddings_fixed\d712_u1.npy,True,True,False,text_audio
d712_u3,Well do you want some help?,neutral,train,712,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt3.npy,data/processed/MELD_state_embeddings_fixed\d712_u3.npy,True,True,False,text_audio
d712_u5,Awesome!,happy,train,712,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt5.npy,data/processed/MELD_state_embeddings_fixed\d712_u5.npy,True,True,False,text_audio
d712_u6,"Okay, I guess we can lose to junior high girls some other time.",neutral,train,712,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt6.npy,data/processed/MELD_state_embeddings_fixed\d712_u6.npy,True,True,False,text_audio
d712_u7,All right! Let’s play Bamboozled!,happy,train,712,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt7.npy,data/processed/MELD_state_embeddings_fixed\d712_u7.npy,True,True,False,text_audio
d712_u9,"Yeah, isn’t that a cool name?",happy,train,712,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt9.npy,data/processed/MELD_state_embeddings_fixed\d712_u9.npy,True,True,False,text_audio
d712_u10,Yeah!,happy,train,712,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia712_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia712_utt10.npy,data/processed/MELD_state_embeddings_fixed\d712_u10.npy,True,True,False,text_audio
d713_u0,"Oh. Okay, just breathe.",neutral,train,713,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia713_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia713_utt0.npy,data/processed/MELD_state_embeddings_fixed\d713_u0.npy,True,True,False,text_audio
d713_u2,Look at this!  There we go!,happy,train,713,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia713_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia713_utt2.npy,data/processed/MELD_state_embeddings_fixed\d713_u2.npy,True,True,False,text_audio
d714_u0,"Excuse me. Hi, I’m a professor here. Do you know the Paleontology section, fifth floor, stack 437?",neutral,train,714,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia714_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia714_utt0.npy,data/processed/MELD_state_embeddings_fixed\d714_u0.npy,True,True,False,text_audio
d714_u1,"Well, yes! Just give me five minutes, I just have to find someone to cover my shift.",happy,train,714,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia714_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia714_utt1.npy,data/processed/MELD_state_embeddings_fixed\d714_u1.npy,True,True,False,text_audio
d714_u2,No! No!! No! Can I speak to someone in charge please?!,angry,train,714,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia714_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia714_utt2.npy,data/processed/MELD_state_embeddings_fixed\d714_u2.npy,True,True,False,text_audio
d714_u3,How can I help you?,neutral,train,714,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia714_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia714_utt3.npy,data/processed/MELD_state_embeddings_fixed\d714_u3.npy,True,True,False,text_audio
d714_u4,"Hi, I was wondering if it is possible to increase security in the Paleontology section?",angry,train,714,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia714_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia714_utt4.npy,data/processed/MELD_state_embeddings_fixed\d714_u4.npy,True,True,False,text_audio
d714_u5,"See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.",angry,train,714,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia714_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia714_utt5.npy,data/processed/MELD_state_embeddings_fixed\d714_u5.npy,True,True,False,text_audio
d715_u0,We are aware of the problem you are referring to.,neutral,train,715,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia715_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia715_utt0.npy,data/processed/MELD_state_embeddings_fixed\d715_u0.npy,True,True,False,text_audio
d716_u0,"But as far as increasing security, I’m afraid the library is very understaffed.",neutral,train,716,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia716_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia716_utt0.npy,data/processed/MELD_state_embeddings_fixed\d716_u0.npy,True,True,False,text_audio
d716_u1,"I, I can’t help you.",sad,train,716,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia716_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia716_utt1.npy,data/processed/MELD_state_embeddings_fixed\d716_u1.npy,True,True,False,text_audio
d716_u2,"Well, fine.",angry,train,716,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia716_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia716_utt2.npy,data/processed/MELD_state_embeddings_fixed\d716_u2.npy,True,True,False,text_audio
d716_u3,Fine!,angry,train,716,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia716_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia716_utt3.npy,data/processed/MELD_state_embeddings_fixed\d716_u3.npy,True,True,False,text_audio
d716_u4,"If-if I’m the only person with any appreciation of the sanctity of the written word, I’ll go up there and defend it myself!",angry,train,716,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia716_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia716_utt4.npy,data/processed/MELD_state_embeddings_fixed\d716_u4.npy,True,True,False,text_audio
d716_u5,And don’t you follow me!,angry,train,716,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia716_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia716_utt5.npy,data/processed/MELD_state_embeddings_fixed\d716_u5.npy,True,True,False,text_audio
d717_u0,"Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?",neutral,train,717,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt0.npy,data/processed/MELD_state_embeddings_fixed\d717_u0.npy,True,True,False,text_audio
d717_u3,"Right, oh yeah.",neutral,train,717,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt3.npy,data/processed/MELD_state_embeddings_fixed\d717_u3.npy,True,True,False,text_audio
d717_u5,"Uff, I hope he lets her down easy.",neutral,train,717,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt5.npy,data/processed/MELD_state_embeddings_fixed\d717_u5.npy,True,True,False,text_audio
d717_u6,"Come on Phoebe, look at that!",angry,train,717,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt6.npy,data/processed/MELD_state_embeddings_fixed\d717_u6.npy,True,True,False,text_audio
d717_u7,"They are not breaking up, look at them.",neutral,train,717,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt7.npy,data/processed/MELD_state_embeddings_fixed\d717_u7.npy,True,True,False,text_audio
d717_u8,"Okay that’s, you know what that is?",neutral,train,717,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt8.npy,data/processed/MELD_state_embeddings_fixed\d717_u8.npy,True,True,False,text_audio
d717_u9,"That is a, that is a second date, that’s what that is!",sad,train,717,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt9.npy,data/processed/MELD_state_embeddings_fixed\d717_u9.npy,True,True,False,text_audio
d717_u10,"Look at that, she just put her hand on his thigh...",neutral,train,717,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt10.npy,data/processed/MELD_state_embeddings_fixed\d717_u10.npy,True,True,False,text_audio
d717_u11,"Oh no! That really is nothing, she is",neutral,train,717,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt11.npy,data/processed/MELD_state_embeddings_fixed\d717_u11.npy,True,True,False,text_audio
d717_u12,"Ohh!  Phoebe, this is all your fault! Now he loves her, he’s gonna marry her, and this is all your fault.",angry,train,717,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia717_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia717_utt12.npy,data/processed/MELD_state_embeddings_fixed\d717_u12.npy,True,True,False,text_audio
d718_u0,You know where I work!,neutral,train,718,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt0.npy,data/processed/MELD_state_embeddings_fixed\d718_u0.npy,True,True,False,text_audio
d718_u1,I do?,neutral,train,718,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt1.npy,data/processed/MELD_state_embeddings_fixed\d718_u1.npy,True,True,False,text_audio
d718_u2,"The movie theatre, you used to come in all the time.",neutral,train,718,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt2.npy,data/processed/MELD_state_embeddings_fixed\d718_u2.npy,True,True,False,text_audio
d718_u3,You still work at the multiplex?,neutral,train,718,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt3.npy,data/processed/MELD_state_embeddings_fixed\d718_u3.npy,True,True,False,text_audio
d718_u4,"Oh, like I’d give up that job! Free popcorn and candy, anytime I want. I can get you free posters for your room.",happy,train,718,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt4.npy,data/processed/MELD_state_embeddings_fixed\d718_u4.npy,True,True,False,text_audio
d718_u5,"Thanks, I’m set. Do you still live with your parents?",neutral,train,718,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt5.npy,data/processed/MELD_state_embeddings_fixed\d718_u5.npy,True,True,False,text_audio
d718_u6,"Oh yeah, but I can stay out as late as I want.",neutral,train,718,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia718_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia718_utt6.npy,data/processed/MELD_state_embeddings_fixed\d718_u6.npy,True,True,False,text_audio
d719_u0,Nice car!,happy,train,719,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia719_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia719_utt0.npy,data/processed/MELD_state_embeddings_fixed\d719_u0.npy,True,True,False,text_audio
d719_u1,"Yeah, it’s not mine.",neutral,train,719,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia719_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia719_utt1.npy,data/processed/MELD_state_embeddings_fixed\d719_u1.npy,True,True,False,text_audio
d719_u2,I love your car.,happy,train,719,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia719_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia719_utt2.npy,data/processed/MELD_state_embeddings_fixed\d719_u2.npy,True,True,False,text_audio
